*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 19:59:12

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0145 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   SNW0C   SNW1C
 1993 267    47    44    2.5      0   0.04     18      7      0     25     25      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  216.3   0.10   0.10    1.1   1.37   0.04   0.15   0.12   0.05   0.04   0.03   0.02   0.01   0.00   0.00       0       2
 1993 268    48    45    2.7      0   0.04     19      8      0     26     26      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  221.0   0.10   0.10    1.1   1.37   0.04   0.15   0.12   0.05   0.04   0.03   0.02   0.01   0.00   0.00       0       2
 1993 269    49    46    2.7      0   0.04     20      8      0     27     28      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  219.6   0.10   0.11    1.1   1.37   0.05   0.16   0.13   0.05   0.04   0.03   0.02   0.01   0.00   0.00       0       2
 1993 270    50    47    2.9      0   0.05     21      9      0     29     30      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  219.4   0.11   0.11    1.2   1.37   0.06   0.17   0.14   0.05   0.05   0.03   0.02   0.01   0.00   0.00       0       2
 1993 271    51    48    3.0      0   0.05     22     11      0     32     33      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  217.9   0.11   0.12    1.3   1.37   0.07   0.18   0.15   0.06   0.05   0.04   0.02   0.01   0.00   0.00       0       2
 1993 272    52    49    3.1      0   0.05     24     12      0     34     36      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  216.4   0.11   0.12    1.3   1.37   0.07   0.19   0.15   0.06   0.05   0.04   0.02   0.01   0.00   0.00       0       3
 1993 273    53    50    3.2      0   0.06     25     12      0     35     38      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  226.7   0.12   0.12    1.4   1.37   0.07   0.19   0.16   0.06   0.06   0.04   0.03   0.01   0.00   0.00       0       3
 1993 274    54    51    3.4      0   0.06     27     14      0     37     41      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  239.2   0.12   0.13    1.5   1.37   0.07   0.20   0.17   0.07   0.06   0.05   0.03   0.01   0.00   0.00       0       3
 1993 275    55    52    3.6      0   0.07     28     15      0     38     43      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  247.7   0.13   0.14    1.5   1.37   0.07   0.21   0.17   0.07   0.06   0.05   0.03   0.02   0.00   0.00       0       3
 1993 276    56    53    3.7      0   0.08     30     16      0     40     46      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  251.1   0.13   0.14    1.6   1.37   0.08   0.22   0.18   0.07   0.07   0.05   0.03   0.02   0.00   0.00       0       3
 1993 277    57    54    3.9      0   0.08     31     17      0     42     49      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  255.7   0.14   0.15    1.7   1.37   0.09   0.22   0.18   0.08   0.07   0.05   0.03   0.02   0.00   0.00       0       3
 1993 278    58    55    4.0      0   0.08     34     20      0     45     53      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  247.1   0.14   0.15    1.8   1.37   0.10   0.24   0.20   0.08   0.07   0.06   0.04   0.02   0.00   0.00       0       4
 1993 279    59    56    4.1      0   0.09     36     23      0     49     59      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  240.5   0.15   0.15    1.9   1.37   0.10   0.26   0.21   0.09   0.08   0.06   0.04   0.02   0.00   0.00       0       4
 1993 280    60    57    4.2      0   0.09     39     26      0     54     66      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  236.2   0.15   0.15    2.1   1.37   0.10   0.28   0.23   0.10   0.09   0.07   0.04   0.03   0.00   0.00       0       4
 1993 281    61    58    4.4      0   0.10     43     31      0     59     74      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  239.5   0.15   0.15    2.4   1.37   0.10   0.31   0.26   0.11   0.10   0.08   0.05   0.03   0.00   0.00       0       4
 1993 282    62    59    4.6      0   0.11     46     37      0     65     83      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  244.5   0.16   0.15    2.7   1.37   0.10   0.34   0.28   0.12   0.11   0.09   0.06   0.03   0.00   0.00       0       5
 1993 283    63    60    4.8      0   0.12     50     44      0     72     94      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  249.7   0.17   0.15    3.1   1.37   0.10   0.37   0.31   0.14   0.12   0.10   0.06   0.04   0.00   0.00       0       5
 1993 284    64    61    5.1      0   0.15     58     49      0     78    107      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  259.6   0.19   0.15    3.4   1.37   0.10   0.40   0.33   0.15   0.13   0.10   0.07   0.04   0.00   0.00       0       6
 1993 285    65    62    5.3      0   0.17     62     52      0     80    114      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  278.4   0.20   0.15    3.5   1.37   0.10   0.41   0.34   0.15   0.14   0.11   0.07   0.04   0.00   0.00       0       6
 1993 286    66    63    5.5      0   0.19     66     55      0     82    121      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  286.8   0.21   0.15    3.6   1.37   0.11   0.42   0.35   0.15   0.14   0.11   0.07   0.04   0.00   0.00       0       7
 1993 287    67    64    5.6      0   0.21     71     59      0     86    130      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  300.4   0.21   0.15    3.8   1.37   0.12   0.44   0.36   0.16   0.15   0.12   0.08   0.05   0.00   0.00       0       7
 1993 288    68    65    5.8      0   0.25     82     68      0     93    150      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  299.8   0.22   0.15    4.2   1.37   0.16   0.47   0.39   0.17   0.16   0.13   0.08   0.05   0.00   0.00       0       8
 1993 289    69    66    6.1      0   0.29     97     80      0    104    177      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  297.4   0.23   0.15    4.7   1.37   0.16   0.52   0.43   0.19   0.18   0.14   0.09   0.06   0.00   0.00       0       8
 1993 290    70    67    6.3      0   0.32    105     87      0    109    192      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  308.2   0.24   0.15    5.0   1.37   0.18   0.54   0.45   0.20   0.19   0.15   0.10   0.06   0.00   0.00       0       9
 1993 291    71    68    6.4      0   0.35    117     97      0    118    215      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  297.1   0.25   0.15    5.4   1.37   0.22   0.58   0.48   0.22   0.20   0.16   0.11   0.06   0.00   0.00       0      10
 1993 292    72    69    6.5      0   0.39    132    110      0    128    242      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  292.8   0.25   0.15    5.9   1.37   0.27   0.63   0.52   0.24   0.22   0.17   0.12   0.07   0.00   0.00       0      10
 1993 293    73    70    6.7      0   0.45    149    126      0    140    275      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  299.8   0.26   0.15    6.5   1.37   0.32   0.68   0.57   0.26   0.24   0.19   0.13   0.08   0.00   0.00       0      11
 1993 294    74    71    7.0      0   0.52    170    145      0    154    314      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  306.5   0.27   0.15    7.2   1.37   0.39   0.74   0.62   0.28   0.26   0.21   0.14   0.09   0.00   0.00       0      12
 1993 295    75    72    7.1      0   0.55    179    153      0    160    332      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  307.3   0.28   0.15    7.4   1.37   0.42   0.77   0.64   0.30   0.27   0.22   0.14   0.09   0.00   0.00       0      13
 1993 296    76    73    7.2      0   0.57    187    161      0    166    348      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  305.2   0.28   0.15    7.6   1.37   0.45   0.80   0.66   0.31   0.28   0.22   0.15   0.09   0.00   0.00       0      13
 1993 297    77    74    7.3      0   0.60    197    170      0    172    367      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  303.4   0.28   0.15    7.8   1.37   0.47   0.82   0.69   0.32   0.29   0.23   0.16   0.10   0.00   0.00       0      14
 1993 298    78    75    7.4      0   0.63    211    184      0    182    394      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  297.4   0.29   0.15    8.2   1.37   0.52   0.87   0.72   0.33   0.31   0.25   0.16   0.10   0.00   0.00       0      14
 1993 299    79    76    7.5      0   0.66    233    206      0    199    439      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  282.5   0.29   0.15    8.8   1.37   0.59   0.94   0.79   0.36   0.34   0.27   0.18   0.11   0.00   0.00       0      15
 1993 300    80    77    7.7      0   0.71    260    233      0    218    493      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  272.6   0.29   0.15    9.4   1.37   0.58   1.03   0.86   0.40   0.37   0.30   0.20   0.12   0.00   0.00       0      16
 1993 301    81    78    7.8      0   0.79    298    272      0    245    570      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  266.7   0.30   0.15   10.5   1.37   0.57   1.17   0.98   0.45   0.42   0.34   0.23   0.14   0.00   0.00       0      17
 1993 302    82    79    8.1      0   0.91    326    302      0    264    628      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  278.3   0.31   0.15   11.5   1.37   0.55   1.26   1.05   0.49   0.46   0.36   0.24   0.15   0.00   0.00       0      19
 1993 303    83    80    8.3      1   1.00    343    322      0    275    665      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  291.0   0.32   0.15   12.1   1.37   0.61   1.31   1.10   0.51   0.48   0.38   0.25   0.16   0.00   0.00       2      21
 1993 304    84    81    8.5      1   1.07    359    341      0    286    700      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.74   0.00   0.00      0      0  297.4   0.33   0.15   12.7   1.37   0.66   1.36   1.14   0.53   0.49   0.39   0.26   0.17   0.00   0.00       3      22
 1993 305    85    82    8.6      1   1.12    392    378      0    309    770      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  285.3   0.34   0.15   13.8   1.37   0.76   1.46   1.22   0.57   0.53   0.42   0.29   0.18   0.00   0.00       4      23
 1993 306    86    83    8.7      1   1.20    436    432      0    341    868      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  274.5   0.34   0.15   15.3   1.37   0.91   1.60   1.34   0.63   0.59   0.47   0.31   0.20   0.00   0.00       6      25
 1993 307    87    84    8.9      1   1.31    487    494      0    378    981      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.69   0.00   0.00      0      0  268.7   0.35   0.15   17.2   1.37   0.99   1.77   1.49   0.70   0.65   0.52   0.35   0.22   0.00   0.00       9      27
 1993 308    88    85    9.2      1   1.43    541    563      0    416   1104      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.67   0.00   0.00      0      0  265.0   0.36   0.15   19.2   1.37   0.98   1.96   1.65   0.77   0.72   0.58   0.39   0.24   0.00   0.00      12      30
 1993 309    89    86    9.3      1   1.51    564    590      0    430   1155      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.69   0.00   0.00      0      0  268.0   0.37   0.15   19.9   1.37   0.96   2.03   1.70   0.80   0.75   0.60   0.40   0.25   0.00   0.00      12      33
 1993 310    90    87    9.4      1   1.55    588    620      0    446   1209      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  263.7   0.37   0.15   20.6   1.37   0.94   2.11   1.77   0.83   0.77   0.62   0.42   0.26   0.00   0.00      12      35
 1993 311    91    88    9.5      1   1.62    636    683      0    481   1319      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.69   0.00   0.00      0      0  254.7   0.38   0.15   22.9   1.37   0.92   2.28   1.91   0.90   0.84   0.67   0.45   0.29   0.00   0.00      17      37
 1993 312    92    89    9.7      1   1.72    700    771      0    526   1470      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.55   0.00   0.00      0      0  245.9   0.38   0.15   26.2   1.37   0.91   2.51   2.10   0.99   0.92   0.74   0.50   0.31   0.00   0.00      20      40
 1993 313    93    90    9.9      1   1.85    765    861      0    573   1626      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.42   0.00   0.00      0      0  241.4   0.39   0.15   30.1   1.37   0.89   2.74   2.30   1.08   1.01   0.81   0.54   0.34   0.00   0.00      24      43
 1993 314    94    91   10.2      1   1.98    823    947      0    611   1770      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.30   0.00   0.00      0      0  240.8   0.40   0.15   34.8   1.37   0.87   2.93   2.46   1.16   1.08   0.87   0.58   0.37   0.00   0.00      27      48
 1993 315    95    92   10.4      1   2.11    852    991      0    632   1843      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.30   0.00   0.00      0      0  248.1   0.41   0.15   36.4   1.37   0.97   3.02   2.53   1.20   1.11   0.89   0.60   0.38   0.00   0.00      32      53
 1993 316    96    93   10.7      1   2.22    899   1070      0    687   1969      0     0.0  0.000      0      0  0.000  0.000  0.158  0.000    5.20   0.00   0.00      0      0  247.2   0.43   0.15   42.4   1.37   1.23   3.26   2.74   1.29   1.21   0.97   0.65   0.41   0.00   0.00      35      58
 1993 317    97    94   10.9      1   2.32    926   1112      0    706   2037      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.20   0.00   0.00      0      0  250.3   0.44   0.15   44.1   1.37   1.33   3.35   2.81   1.33   1.24   0.99   0.67   0.42   0.00   0.00      39      62
 1993 318    98    95   11.0      1   2.38    948   1146      0    720   2095      0     0.0  0.000      0      0  0.000  0.000  0.000  0.013    5.20   0.00   0.00      0      0  250.7   0.45   0.15   45.7   1.37   1.33   3.42   2.87   1.36   1.26   1.01   0.68   0.43   0.00   0.00      42      66
 1993 319    99    96   11.2      1   2.46    974   1186      0    736   2160      0     0.0  0.000      0      0  0.000  0.000  0.000  0.017    5.20   0.00   0.00      0      0  252.3   0.45   0.15   47.7   1.37   1.42   3.50   2.93   1.36   1.29   1.04   0.70   0.44   0.00   0.00      45      71
 1993 320   100    97   11.4      1   2.56   1007   1240      0    752   2248      0     0.0  0.000      0      0  0.000  0.000  0.000  0.104    5.15   0.00   0.00      0      0  254.1   0.46   0.15   54.3   1.37   1.55   3.61   3.03   1.23   1.34   1.07   0.72   0.46   0.00   0.00      49      83
 1993 321   101    98   11.5      1   2.62   1036   1287      0    772   2322      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.15   0.00   0.00      0      0  253.0   0.47   0.15   59.5   1.37   1.65   3.70   3.11   1.26   1.37   1.10   0.74   0.47   0.00   0.00      51      87
 1993 322   102    99   11.7      1   2.68   1078   1360      0    814   2438      0     0.0  0.000      0      0  0.000  0.000  0.092  0.000    5.09   0.00   0.00      0      0  248.1   0.48   0.15   66.9   1.37   1.85   3.89   3.27   1.34   1.44   1.16   0.78   0.49   0.00   0.00      54      90
 1993 323   103   100   11.8      1   2.72   1132   1473      0    901   2605      0     0.0  0.000      0      0  0.000  0.000  0.291  0.000    4.99   0.00   0.00      0      0  240.6   0.48   0.15   75.8   1.37   2.25   4.28   3.59   1.49   1.58   1.27   0.86   0.54   0.00   0.00      58      95
 1993 324   104   101   12.0      1   2.78   1189   1594      0    993   2783      0     0.0  0.000      0      0  0.000  0.000  0.272  0.000    4.89   0.00   0.00      0      0  233.6   0.49   0.15   86.6   1.37   2.66   4.68   3.93   1.66   1.73   1.39   0.94   0.60   0.00   0.00      61     100
 1993 325   105   102   12.3      1   2.86   1252   1711      0   1068   2963      0     0.0  0.000      0      0  0.000  0.000  0.154  0.000    4.82   0.00   0.00      0      0  228.2   0.50   0.15   99.9   1.37   2.97   5.02   4.21   1.79   1.86   1.49   1.01   0.64   0.00   0.00      66     107
 1993 326   106   103   12.3      1   2.95   1317   1827      0   1132   3145      0     0.0  0.000      0      0  0.000  0.000  0.085  0.000    4.77   0.00   0.00      0      0  223.8   0.51   0.15  116.0   1.37   2.90   5.33   4.48   1.92   1.98   1.59   1.07   0.68   0.00   0.00      70     115
 1993 327   107   104   12.3      3   3.04   1377   1928      0   1170   3304      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    4.80   0.00   0.00      0      0  221.0   0.51   0.15  116.1   1.37   2.84   5.53   4.64   2.00   2.05   1.65   1.11   0.70   0.00   0.00      74     124
 1993 328   108   105   12.3      3   3.15   1425   2012      0   1200   3437      0     0.0  0.000      0      1  0.000  0.000  0.000  0.000    4.82   0.00   0.00      0      0  220.9   0.52   0.15  116.1   1.37   2.77   5.68   4.77   2.06   2.11   1.69   1.14   0.72   0.00   0.00      80     133
 1993 329   109   106   12.3      3   3.23   1454   2066      0   1217   3523      0     0.0  0.000      3     19  0.000  0.000  0.000  0.000    4.83   0.00   0.00      0      3  222.3   0.53   0.15  116.2   1.37   2.71   5.77   4.84   2.10   2.14   1.72   1.16   0.74   0.00   0.00      85     143
 1993 330   110   107   12.3      3   3.30   1498   2145      0   1245   3650      0     0.0  0.000      7     32  0.000  0.000  0.000  0.000    4.84   0.00   0.00      0      7  220.3   0.54   0.15  116.7   1.37   2.86   5.90   4.95   2.15   2.19   1.76   1.19   0.75   0.00   0.00      89     150
 1993 331   111   108   12.3      3   3.35   1532   2207      0   1267   3751      0     0.0  0.000     12     44  0.000  0.000  0.000  0.000    4.85   0.00   0.00      0     12  218.9   0.54   0.15  118.0   1.37   2.97   5.99   5.03   2.19   2.22   1.79   1.21   0.76   0.00   0.00      93     156
 1993 332   112   109   12.3      3   3.40   1584   2307      0   1304   3909      0     0.0  0.000     18     51  0.000  0.000  0.000  0.000    4.85   0.00   0.00      0     18  214.8   0.54   0.15  132.1   1.37   3.15   6.16   5.17   2.26   2.29   1.84   1.24   0.79   0.00   0.00      97     162
 1993 333   113   110   12.3      3   3.46   1649   2429      0   1348   4103      0     0.0  0.000     25     68  0.000  0.000  0.000  0.000    4.84   0.00   0.01      0     25  209.8   0.54   0.15  151.1   1.37   3.36   6.36   5.33   2.34   2.36   1.90   1.28   0.81   0.00   0.00     101     169
 1993 334   114   111   12.3      3   3.49   1670   2472      0   1362   4176      0     0.0  0.000     34     75  0.000  0.000  0.000  0.000    4.84   0.00   0.01      0     34  208.8   0.54   0.15  153.4   1.37   3.44   6.42   5.39   2.36   2.38   1.91   1.29   0.82   0.00   0.00     104     175
 1993 335   115   112   12.3      3   3.53   1726   2579      0   1400   4347      0     0.0  0.000     43     86  0.000  0.000  0.000  0.000    4.85   0.00   0.01      0     43  204.2   0.54   0.15  160.2   1.37   3.62   6.59   5.53   2.43   2.45   1.96   1.33   0.84   0.00   0.00     108     181
 1993 336   116   113   12.3      3   3.58   1798   2716      0   1448   4566      0     0.0  0.000     52     91  0.000  0.000  0.000  0.000    4.87   0.00   0.01      0     52  199.4   0.54   0.15  163.8   1.37   3.85   6.80   5.71   2.52   2.52   2.03   1.37   0.87   0.00   0.00     113     189
 1993 337   117   114   12.3      3   3.65   1841   2805      0   1475   4710      0     0.0  0.000     64     93  0.000  0.000  0.000  0.000    4.88   0.00   0.01      0     64  198.4   0.54   0.15  165.3   1.37   3.99   6.92   5.81   2.57   2.57   2.06   1.39   0.88   0.00   0.00     119     201
 1993 338   118   115   12.3      3   3.70   1865   2857      0   1484   4799      0     0.0  0.000     78    112  0.000  0.000  0.000  0.028    4.88   0.00   0.02      0     78  198.5   0.54   0.15  166.1   1.37   3.81   6.98   5.86   2.60   2.59   2.08   1.41   0.89   0.00   0.00     125     215
 1993 339   119   116   12.3      3   3.74   1919   2965      0   1515   4977      0     0.0  0.000     93    135  0.000  0.000  0.000  0.030    4.89   0.00   0.02      0     93  194.8   0.54   0.15  167.3   1.37   3.98   7.15   6.00   2.57   2.66   2.13   1.44   0.91   0.00   0.00     130     226
 1993 340   120   117   12.3      3   3.78   1946   3026      0   1533   5083      0     0.0  0.000    111    153  0.000  0.000  0.000  0.000    4.89   0.00   0.02      0    111  194.0   0.54   0.15  167.8   1.37   4.08   7.22   6.06   2.60   2.68   2.16   1.46   0.92   0.00   0.00     135     235
 1993 341   121   118   12.3      3   3.83   1993   3126      0   1562   5250      0     0.0  0.000    131    161  0.000  0.000  0.000  0.000    4.89   0.00   0.02      0    131  192.1   0.54   0.15  169.0   1.37   4.23   7.35   6.17   2.65   2.73   2.20   1.48   0.94   0.00   0.00     142     247
 1993 342   122   119   12.3      3   3.88   2041   3231      0   1591   5427      0     0.0  0.000    155    199  0.000  0.000  0.000  0.000    4.90   0.00   0.03      0    155  189.8   0.54   0.15  170.3   1.37   4.39   7.48   6.28   2.71   2.78   2.23   1.51   0.96   0.00   0.00     149     259
 1993 343   123   120   12.3      3   3.92   2101   3362      0   1630   5643      0     0.0  0.000    180    217  0.000  0.000  0.000  0.000    4.90   0.00   0.03      0    180  186.5   0.54   0.15  170.9   1.37   4.58   7.65   6.43   2.78   2.84   2.29   1.54   0.98   0.00   0.00     155     271
 1993 344   124   121   12.3      3   3.96   2155   3483      0   1664   5848      0     0.0  0.000    210    243  0.000  0.000  0.000  0.000    4.91   0.00   0.04      0    210  183.7   0.54   0.15  171.1   1.37   4.76   7.80   6.55   2.84   2.90   2.33   1.58   1.00   0.00   0.00     163     284
 1993 345   125   122   12.3      3   3.99   2213   3615      0   1701   6069      0     0.0  0.000    241    271  0.000  0.000  0.000  0.000    4.92   0.00   0.04      0    241  180.4   0.54   0.15  171.1   1.37   4.94   7.97   6.69   2.91   2.96   2.38   1.61   1.02   0.00   0.00     170     296
 1993 346   126   123   12.3      3   4.03   2264   3733      0   1731   6271      0     0.0  0.000    274    285  0.000  0.000  0.000  0.000    4.92   0.00   0.04      0    274  177.8   0.54   0.15  171.1   1.37   4.98   8.11   6.81   2.97   3.02   2.42   1.64   1.04   0.00   0.00     178     311
 1993 347   127   124   12.3      3   4.04   2277   3774      0   1731   6362      0     0.0  0.000    311    299  0.000  0.000  0.000  0.035    4.91   0.00   0.05      0    311  177.5   0.54   0.15  171.1   1.37   4.67   8.15   6.84   2.98   3.03   2.43   1.65   1.04   0.00   0.00     185     330
 1993 348   128   125   12.3      3   4.07   2319   3877      0   1756   6545      0     0.0  0.000    349    321  0.000  0.000  0.000  0.000    4.91   0.00   0.05      0    349  175.4   0.54   0.15  171.1   1.37   4.81   8.26   6.93   3.03   3.07   2.47   1.67   1.06   0.00   0.00     194     344
 1993 349   129   126   12.3      3   4.07   2329   3910      0   1761   6629      0     0.0  0.000    390    342  0.000  0.000  0.000  0.000    4.89   0.00   0.06      0    390  174.8   0.54   0.15  171.1   1.37   4.85   8.28   6.95   3.04   3.08   2.47   1.67   1.06   0.00   0.00     200     354
 1993 350   130   127   12.3      3   4.09   2376   4026      0   1791   6834      0     0.0  0.000    432    358  0.000  0.000  0.000  0.000    4.89   0.00   0.06      0    432  171.9   0.54   0.15  171.6   1.37   5.01   8.42   7.07   3.10   3.13   2.52   1.70   1.08   0.00   0.00     206     364
 1993 351   131   128   12.3      5   4.10   2432   4164      0   1827   7068      1     0.0  0.000    473    378  0.000  0.000  0.000  0.000    4.90   0.00   0.07      0    473  168.6   0.54   0.15  172.3   1.37   5.19   8.57   7.20   3.16   3.19   2.56   1.73   1.10   0.00   0.00     214     376
 1993 352   132   129   12.3      5   4.11   2476   4281      0   1855   7277      1     7.3  0.000    520    402  0.000  0.000  0.000  0.000    4.89   0.01   0.07      0    520  166.0   0.54   0.15  172.8   1.37   5.34   8.70   7.30   3.21   3.24   2.60   1.76   1.11   0.00   0.00     223     390
 1993 353   133   130   12.3      5   4.12   2521   4404      0   1884   7463     17     0.8  0.000    538    420  0.000  0.000  0.000  0.000    4.89   0.03   0.07      0    538  163.3   0.54   0.15  173.2   1.37   5.49   8.83   7.41   3.27   3.28   2.64   1.78   1.13   0.00   0.00     264     404
 1993 354   134   131   12.3      5   4.11   2557   4505      1   1909   7629     28     4.7  0.000    567    447  0.000  0.000  0.000  0.000    4.88   0.23   0.07      0    567  160.9   0.54   0.15  173.4   1.37   5.62   8.94   7.51   3.31   3.33   2.67   1.81   1.15   0.00   0.00     295     413
 1993 355   135   132   12.3      5   4.11   2597   4618      3   1938   7806     38     7.8  0.000    591    458  0.000  0.000  0.000  0.000    4.88   0.50   0.08      0    591  158.3   0.54   0.15  173.6   1.37   5.77   9.07   7.62   3.37   3.37   2.71   1.83   1.16   0.00   0.00     324     421
 1993 356   136   133   12.3      5   4.11   2643   4745      6   1968   8020     44    12.8  0.001    632    462  0.000  0.000  0.000  0.000    4.87   0.89   0.08      0    632  155.6   0.54   0.15  173.7   1.37   5.80   9.21   7.74   3.43   3.43   2.75   1.86   1.18   0.00   0.00     346     435
 1993 357   137   134   12.3      5   4.11   2683   4862      9   1991   8202     58    14.9  0.001    657    466  0.000  0.000  0.000  0.000    4.87   1.33   0.08      0    657  153.1   0.54   0.15  173.7   1.37   5.67   9.35   7.85   3.48   3.48   2.79   1.89   1.20   0.00   0.00     385     452
 1993 358   138   135   12.3      5   4.10   2723   4980     13   2016   8405     65    20.0  0.002    702    481  0.000  0.000  0.000  0.000    4.86   1.84   0.08      0    702  150.7   0.54   0.15  173.7   1.37   5.81   9.46   7.94   3.53   3.52   2.83   1.91   1.21   0.00   0.00     407     469
 1993 359   139   136   12.3      5   4.09   2746   5057     17   2028   8535     79    22.2  0.002    733    497  0.000  0.000  0.000  0.000    4.85   2.38   0.09      0    733  149.1   0.54   0.15  173.7   1.37   5.90   9.51   7.99   3.55   3.54   2.84   1.92   1.22   0.00   0.00     444     487
 1993 360   140   137   12.3      5   4.08   2773   5146     23   2044   8711     81    28.7  0.003    792    521  0.000  0.000  0.000  0.000    4.84   2.94   0.09      0    792  147.2   0.54   0.15  173.7   1.37   6.00   9.58   8.05   3.58   3.57   2.87   1.94   1.23   0.00   0.00     459     504
 1993 361   141   138   12.3      5   4.06   2772   5163     30   2042   8767     98    30.0  0.003    831    543  0.000  0.000  0.000  0.000    4.83   3.55   0.09      0    831  146.6   0.54   0.15  173.7   1.37   6.02   9.58   8.04   3.58   3.56   2.86   1.94   1.23   0.00   0.00     498     518
 1993 362   142   139   12.3      5   4.05   2801   5259     37   2061   8923    120    30.6  0.004    863    553  0.000  0.000  0.000  0.000    4.82   4.27   0.10      0    863  144.6   0.54   0.15  173.7   1.37   6.13   9.66   8.11   3.62   3.59   2.89   1.95   1.24   0.00   0.00     546     531
