*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 20:21:52

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0153 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   SNW0C   SNW1C
 1990 317    97    94   10.9      3   0.00      0      2      0      6      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.84   0.00   0.00      0      0  103.8   0.48   0.15    0.0   0.83   0.04   0.05   0.04   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 318    98    95   11.2      3   0.00      0      2      0      6      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.84   0.00   0.00      0      0  103.8   0.49   0.15    0.0   0.83   0.04   0.04   0.04   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 319    99    96   11.4      3   0.00      0      2      0      6      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.84   0.00   0.00      0      0  103.8   0.51   0.15    0.0   0.83   0.04   0.04   0.04   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 320   100    97   11.6      3   0.00      0      2      0      6      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.065    5.84   0.00   0.00      0      0  103.8   0.52   0.15    0.0   0.83   0.04   0.04   0.04   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 321   101    98   11.7      3   0.00      0      2      0      6      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.84   0.00   0.00      0      0  103.9   0.52   0.15    0.0   0.83   0.04   0.04   0.04   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 322   102    99   12.0      3   0.00      0      2      0      6      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.85   0.00   0.00      0      0  103.9   0.53   0.15    0.0   0.83   0.04   0.04   0.04   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 323   103   100   12.3      3   0.00      0      2      0      6      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.85   0.00   0.00      0      0  103.9   0.55   0.15    0.0   0.83   0.04   0.04   0.04   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 324   104   101   12.5      3   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.85   0.00   0.00      0      0  104.0   0.56   0.15    0.0   0.83   0.04   0.04   0.04   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 325   105   102   12.8      3   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.85   0.00   0.00      0      0  104.0   0.58   0.15    0.0   0.83   0.04   0.04   0.04   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 326   106   103   13.0      3   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.85   0.00   0.00      0      0  104.0   0.59   0.15    0.0   0.83   0.04   0.04   0.03   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 327   107   104   13.2      3   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.85   0.00   0.00      0      0  104.0   0.60   0.15    0.0   0.83   0.04   0.04   0.03   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 328   108   105   13.5      3   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.85   0.00   0.00      0      0  104.1   0.61   0.15    0.0   0.83   0.04   0.04   0.03   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 329   109   106   13.7      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.86   0.00   0.00      0      0  104.1   0.63   0.15    0.0   0.83   0.04   0.04   0.03   0.01   0.01   0.00   0.00   0.00   0.00   0.00       5       4
 1990 330   110   107   13.9      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.039    5.86   0.00   0.00      0      0  104.1   0.64   0.15    0.0   0.83   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 331   111   108   14.1      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.86   0.00   0.00      0      0  104.1   0.64   0.15    0.0   0.90   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 332   112   109   14.2      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.86   0.00   0.00      0      0  104.1   0.65   0.15    0.0   0.97   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 333   113   110   14.4      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.86   0.00   0.00      0      0  104.1   0.66   0.15    0.0   0.97   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 334   114   111   14.6      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.86   0.00   0.00      0      0  104.1   0.66   0.15    0.0   0.97   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 335   115   112   14.8      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.86   0.00   0.00      0      0  104.1   0.67   0.15    0.0   0.97   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 336   116   113   15.0      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.86   0.00   0.00      0      0  104.2   0.68   0.15    0.0   0.97   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 337   117   114   15.2      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.87   0.00   0.00      0      0  104.2   0.69   0.15    0.0   0.97   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 338   118   115   15.4      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.87   0.00   0.00      0      0  104.2   0.69   0.15    0.0   0.97   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 339   119   116   15.6      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.87   0.00   0.00      0      0  104.2   0.70   0.15    0.0   0.97   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 340   120   117   15.9      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.028    5.87   0.00   0.00      0      0  104.3   0.72   0.15    0.0   0.97   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 341   121   118   16.1      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.056    5.87   0.00   0.00      0      0  104.3   0.72   0.15    0.0   0.97   0.04   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       4
 1990 342   122   119   16.2      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.87   0.00   0.00      0      0  104.3   0.73   0.15    0.0   0.97   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 343   123   120   16.4      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.87   0.00   0.00      0      0  104.3   0.74   0.15    0.0   0.97   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 344   124   121   16.6      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.035    5.88   0.00   0.00      0      0  104.4   0.74   0.15    0.0   0.97   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 345   125   122   16.8      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.88   0.00   0.00      0      0  104.4   0.75   0.15    0.0   0.97   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 346   126   123   16.9      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.88   0.00   0.00      0      0  104.4   0.75   0.15    0.0   0.97   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 347   127   124   16.9      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.88   0.00   0.00      0      0  104.4   0.76   0.15    0.0   0.97   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 348   128   125   16.9      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.88   0.00   0.00      0      0  104.3   0.76   0.15    0.0   1.04   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 349   129   126   16.9      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.88   0.00   0.00      0      0  104.3   0.77   0.15    0.0   1.04   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 350   130   127   16.9      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.88   0.00   0.00      0      0  104.3   0.78   0.15    0.0   1.04   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 351   131   128   16.9      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.88   0.00   0.00      0      0  104.3   0.79   0.15    0.0   1.04   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 352   132   129   16.9      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.025    5.89   0.00   0.00      0      0  104.4   0.79   0.15    0.0   1.04   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 353   133   130   16.9      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.89   0.00   0.00      0      0  104.4   0.79   0.15    0.0   1.04   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 354   134   131   16.9      5   0.00      0      2      0      5      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.89   0.00   0.00      0      0  104.4   0.79   0.15    0.0   1.04   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 355   135   132   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.89   0.00   0.00      0      0  104.4   0.79   0.15    0.0   1.04   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 356   136   133   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.027    5.89   0.00   0.00      0      0  104.5   0.79   0.15    0.0   1.04   0.03   0.04   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 357   137   134   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.89   0.00   0.00      0      0  104.5   0.79   0.15    0.0   1.04   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 358   138   135   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.053    5.89   0.00   0.00      0      0  104.5   0.79   0.15    0.0   1.04   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 359   139   136   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.89   0.00   0.00      0      0  104.5   0.79   0.15    0.0   1.13   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 360   140   137   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.90   0.00   0.00      0      0  104.5   0.79   0.15    0.0   1.13   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 361   141   138   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.90   0.00   0.00      0      0  104.5   0.79   0.15    0.0   1.13   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 362   142   139   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.90   0.00   0.00      0      0  104.2   0.79   0.15    0.0   1.20   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 363   143   140   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.90   0.00   0.00      0      0  103.7   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 364   144   141   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.90   0.00   0.00      0      0  103.5   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1990 365   145   142   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.90   0.00   0.00      0      0  103.6   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1991 001   146   143   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.90   0.00   0.00      0      0  103.6   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1991 002   147   144   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.90   0.00   0.00      0      0  103.6   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1991 003   148   145   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.90   0.00   0.00      0      0  103.6   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1991 004   149   146   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.90   0.00   0.00      0      0  103.6   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1991 005   150   147   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.90   0.00   0.00      0      0  103.7   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1991 006   151   148   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  103.7   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1991 007   152   149   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  103.7   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1991 008   153   150   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  103.7   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1991 009   154   151   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  103.7   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1991 010   155   152   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  103.8   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       5
 1991 011   156   153   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  103.8   0.79   0.15    0.0   1.25   0.03   0.03   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 012   157   154   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  103.3   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 013   158   155   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  103.4   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 014   159   156   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  103.3   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 015   160   157   16.9      5   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  103.4   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 016   161   158   16.9      7   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  103.2   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 017   162   159   16.9      7   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  102.0   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 018   163   160   16.9      7   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  102.0   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 019   164   161   16.9      7   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  102.1   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 020   165   162   16.9      7   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.91   0.00   0.00      0      0  102.1   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 021   166   163   16.9      7   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.072    5.91   0.00   0.00      0      0  102.1   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 022   167   164   16.9      7   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.054    5.92   0.00   0.00      0      0  102.1   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 023   168   165   16.9      7   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.92   0.00   0.00      0      0  102.1   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 024   169   166   16.9      7   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.92   0.00   0.00      0      0  102.2   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 025   170   167   16.9      7   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.92   0.00   0.00      0      0  102.2   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 026   171   168   16.9      7   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.92   0.00   0.00      0      0  102.2   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 027   172   169   16.9      7   0.00      0      1      0      3      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.92   0.00   0.00      0      0  102.2   0.79   0.15    0.0   1.25   0.03   0.03   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00       5       6
 1991 028   173   170   16.9      8   0.00      0      1      0      3      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.92   0.00   0.00      0      0  102.2   0.79   0.15    0.0   1.25   0.02   0.03   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00       5       6

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 20:21:52

*RUN   2        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0153 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   SNW0C   SNW1C
 1991 223     3     0    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 224     4     1    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 225     5     2    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 226     6     3    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 227     7     4    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 228     8     5    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 229     9     6    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 230    10     7    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 231    11     8    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 232    12     9    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 233    13    10    0.0      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  193.0   0.03   0.03    0.9   0.33   0.04   0.04   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 234    14    11    0.1      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.171  0.447  0.000  0.000    5.65   0.00   0.00      0      0  188.0   0.03   0.03    0.9   0.43   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 235    15    12    0.2      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.227  0.485  0.000  0.000    5.63   0.00   0.00      0      0  182.0   0.03   0.03    0.8   0.52   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 236    16    13    0.3      0   0.01      4      1      0      5      4      0     0.0  0.000      0      0  0.108  0.405  0.000  0.000    5.64   0.00   0.00      0      0  176.2   0.03   0.03    0.8   0.58   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 237    17    14    0.4      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.309  0.000  0.000    5.63   0.00   0.00      0      0  174.7   0.03   0.03    0.7   0.66   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 238    18    15    0.4      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.68   0.00   0.00      0      0  178.1   0.04   0.04    0.7   0.71   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1991 239    19    16    0.5      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.69   0.00   0.00      0      0  180.5   0.04   0.04    0.7   0.75   0.04   0.05   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
