*WEATHER MODULE DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 12, 2016; 12:55:24

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0198 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 2002 049    73    0.0   13.0   14.0   23.9   47.8   0.19   26.2   14.2   20.1   22.2   14.2   20.1   22.2   86.4    330
 2002 050    74   20.0   13.0   14.0   18.8   37.6   0.36   28.2   16.8   22.4   24.4   16.8   22.4   24.4   86.4    330
 2002 051    75   22.5   13.0   14.0   14.7   29.4   0.50   26.9   19.0   22.9   24.3   19.0   22.9   24.3   86.4    330
 2002 052    76    0.0   12.9   14.0   24.2   48.4   0.17   26.0   18.1   22.0   23.4   18.1   22.0   23.4   86.4    330
 2002 053    77    0.0   12.9   13.9   24.8   49.6   0.14   27.2   18.2   22.6   24.2   18.2   22.6   24.2   86.4    330
 2002 054    78    0.0   12.9   13.9   20.9   41.8   0.27   25.4   14.7   20.0   21.8   14.7   20.0   21.8   86.4    330
 2002 055    79    0.0   12.9   13.9   26.3   52.6   0.08   22.1    9.3   15.6   17.8    9.3   15.6   17.8   86.4    330
 2002 056    80    0.0   12.8   13.8   26.2   52.4   0.08   30.4    9.9   20.0   23.5    9.9   20.0   23.5   86.4    330
 2002 057    81    0.0   12.8   13.8   25.0   50.0   0.12   33.4   18.1   25.6   28.2   18.1   25.6   28.2   86.4    330
 2002 058    82    0.0   12.8   13.8   26.0   52.0   0.08   34.2   18.7   26.3   29.0   18.7   26.3   29.0   86.4    330
 2002 059    83   20.5   12.7   13.7   18.3   36.6   0.35   33.2   21.5   27.2   29.2   21.5   27.2   29.2   86.4    330
 2002 060    84    0.0   12.7   13.7   23.4   46.8   0.16   25.0   14.4   19.6   21.4   14.4   19.6   21.4   86.4    330
 2002 061    85    0.0   12.7   13.7   26.4   52.8   0.05   29.0   12.3   20.5   23.3   12.3   20.5   23.3   86.4    330
 2002 062    86    0.0   12.6   13.6   25.4   50.8   0.08   32.3   15.9   23.9   26.7   15.9   23.9   26.7   86.4    330
 2002 063    87   10.0   12.6   13.6   17.8   35.6   0.35   31.7   21.0   26.2   28.0   21.0   26.2   28.0   86.4    330
 2002 064    88    0.0   12.6   13.6    7.4   14.8   0.73   23.1   20.0   21.5   22.0   20.0   21.5   22.0   86.4    330
 2002 065    89    0.0   12.5   13.5   12.2   24.4   0.55   26.8   18.4   22.5   23.9   18.4   22.5   23.9   86.4    330
 2002 066    90   63.5   12.5   13.5   18.2   36.4   0.33   30.5   21.5   25.9   27.4   21.5   25.9   27.4   86.4    330
 2002 067    91    0.0   12.5   13.5   12.4   24.8   0.54   29.8   21.6   25.6   27.0   21.6   25.6   27.0   86.4    330
 2002 068    92    0.0   12.4   13.4   25.2   50.4   0.06   34.4   22.0   28.0   30.1   22.0   28.0   30.1   86.4    330
 2002 069    93   28.3   12.4   13.4   24.2   48.4   0.09   35.0   22.5   28.6   30.7   22.5   28.6   30.7   86.4    330
 2002 070    94   25.5   12.4   13.4    7.5   15.0   0.72   25.2   20.9   23.0   23.7   20.9   23.0   23.7   86.4    330
 2002 071    95    9.8   12.3   13.3    7.1   14.2   0.73   22.6   20.5   21.5   21.9   20.5   21.5   21.9   86.4    330
 2002 072    96   17.6   12.3   13.3   15.1   30.2   0.42   27.6   21.2   24.3   25.4   21.2   24.3   25.4   86.4    330
 2002 073    97    0.0   12.3   13.3   23.3   46.6   0.10   31.9   21.0   26.3   28.1   21.0   26.3   28.1   86.4    330
 2002 074    98    0.0   12.2   13.2   22.9   45.8   0.11   34.8   24.0   29.2   31.0   24.0   29.2   31.0   86.4    330
 2002 075    99    0.0   12.2   13.2   23.4   46.8   0.09   34.7   24.7   29.5   31.2   24.7   29.5   31.2   86.4    330
 2002 076   100   41.0   12.2   13.2    7.6   15.2   0.70   27.1   20.1   23.5   24.6   20.1   23.5   24.6   86.4    330
 2002 077   101    8.0   12.1   13.1    9.5   19.0   0.63   26.4   18.8   22.5   23.7   18.8   22.5   23.7   86.4    330
 2002 078   102    8.0   12.1   13.1    7.1   14.2   0.72   24.2   20.7   22.4   23.0   20.7   22.4   23.0   86.4    330
 2002 079   103    0.0   12.1   13.0   10.8   21.6   0.57   22.1   15.6   18.7   19.8   15.6   18.7   19.8   86.4    330
 2002 080   104    0.0   12.0   13.0   18.4   36.8   0.26   25.2   12.9   18.8   20.8   12.9   18.8   20.8   86.4    330
 2002 081   105    0.0   12.0   13.0   20.5   41.0   0.17   27.6   16.8   22.0   23.7   16.8   22.0   23.7   86.4    330
 2002 082   106    0.0   12.0   12.9    6.6   13.2   0.73   24.5   18.2   21.2   22.5   18.2   21.2   22.5   86.4    330
 2002 083   107    0.0   11.9   12.9   17.5   35.0   0.28   29.8   18.2   23.7   26.1   18.2   23.7   26.1   86.4    330
 2002 084   108   34.0   11.9   12.9   12.3   24.6   0.49   28.0   17.0   22.2   24.5   17.0   22.2   24.5   86.4    330
 2002 085   109   26.0   11.9   12.8   10.1   20.2   0.58   25.5   17.8   21.5   23.0   17.8   21.5   23.0   86.4    330
 2002 086   110    2.5   11.8   12.8    7.6   15.2   0.68   20.8   16.0   18.3   19.2   16.0   18.3   19.2   86.4    330
 2002 087   111    0.0   11.8   12.8   10.8   21.6   0.54   26.6   17.6   21.9   23.7   17.6   21.9   23.7   86.4    330
 2002 088   112    0.0   11.8   12.7   14.1   28.2   0.40   31.4   21.7   26.3   28.2   21.7   26.3   28.2   86.4    330
 2002 089   113    0.0   11.7   12.7    6.3   12.6   0.73   29.0   18.9   23.7   25.7   18.9   23.7   25.7   86.4    330
 2002 090   114   28.4   11.7   12.7   14.9   29.8   0.36   22.9    9.0   15.6   18.4    9.0   15.6   18.4   86.4    330
 2002 091   115    0.0   11.7   12.7   20.7   41.4   0.10   17.3    8.8   12.8   14.5    8.8   12.8   14.5   86.4    330
 2002 092   116    0.0   11.6   12.6   21.5   43.0   0.06   20.8    6.4   13.2   16.1    6.4   13.2   16.1   86.4    330
 2002 093   117    0.0   11.6   12.6   21.2   42.4   0.06   22.1    6.1   13.7   16.8    6.1   13.7   16.8   86.4    330
 2002 094   118    0.0   11.6   12.6   19.9   39.8   0.11   25.1    8.9   16.6   19.7    8.9   16.6   19.7   86.4    330
 2002 095   119    0.0   11.5   12.5   17.3   34.6   0.22   26.2   16.5   21.1   23.0   16.5   21.1   23.0   86.4    330
 2002 096   120    0.0   11.5   12.5   14.6   29.2   0.34   28.7   15.9   21.9   24.4   15.9   21.9   24.4   86.4    330
 2002 097   121   16.8   11.5   12.5    6.6   13.2   0.70   26.0   18.9   22.2   23.6   18.9   22.2   23.6   86.4    330
 2002 098   122    0.0   11.4   12.4   15.1   30.2   0.31   27.1   19.2   22.9   24.5   19.2   22.9   24.5   86.4    330
 2002 099   123    0.0   11.4   12.4   17.6   35.2   0.19   29.8   18.4   23.8   26.0   18.4   23.8   26.0   86.4    330
 2002 100   124   13.0   11.4   12.4    5.8   11.6   0.73   25.1   20.9   22.9   23.7   20.9   22.9   23.7   86.4    330
 2002 101   125    6.0   11.4   12.3    5.7   11.4   0.73   22.2   18.8   20.4   21.1   18.8   20.4   21.1   86.4    330
 2002 102   126    1.0   11.3   12.3   11.3   22.6   0.46   20.8   14.6   17.5   18.7   14.6   17.5   18.7   86.4    330

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 12, 2016; 12:55:24

*RUN   3        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0198 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 2002 341     0    0.0   14.0   15.1   15.1   30.2   0.54   24.6   15.1   19.9   21.3   15.1   19.9   21.3   86.4    330
 2002 342     1    0.0   14.0   15.1   27.2   54.4   0.17   22.6   11.5   17.1   18.8   11.5   17.1   18.8   86.4    330
 2002 343     2    0.0   14.0   15.1   28.0   56.0   0.15   25.0   15.7   20.4   21.8   15.7   20.4   21.8   86.4    330
 2002 344     3    4.0   14.0   15.1   13.5   27.0   0.59   22.9   16.1   19.6   20.5   16.1   19.6   20.5   86.4    330
 2002 345     4    0.0   14.0   15.1   30.4   60.8   0.07   27.6   18.6   23.2   24.5   18.6   23.2   24.5   86.4    330
 2002 346     5    0.0   14.0   15.1   24.2   48.4   0.26   25.8   16.9   21.4   22.7   16.9   21.4   22.7   86.4    330
 2002 347     6    0.0   14.0   15.1   17.9   35.8   0.46   25.0   17.0   21.1   22.2   17.0   21.1   22.2   86.4    330
 2002 348     7    0.0   14.1   15.1   21.7   43.4   0.34   29.1   18.8   24.0   25.5   18.8   24.0   25.5   86.4    330
 2002 349     8    0.0   14.1   15.1   20.9   41.8   0.36   29.6   19.8   24.8   26.2   19.8   24.8   26.2   86.4    330
 2002 350     9    0.0   14.1   15.1   29.6   59.2   0.10   27.9   19.3   23.7   24.9   19.3   23.7   24.9   86.4    330
 2002 351    10    0.0   14.1   15.1   26.0   52.0   0.21   26.4   17.0   21.8   23.2   17.0   21.8   23.2   86.4    330
 2002 352    11   16.5   14.1   15.2   31.9   63.8   0.03   27.9   13.6   20.9   23.0   13.6   20.9   23.0   86.4    330
 2002 353    12   12.7   14.1   15.2    9.1   18.2   0.72   21.2   15.7   18.5   19.3   15.7   18.5   19.3   86.4    330
 2002 354    13    0.0   14.1   15.2   22.8   45.6   0.31   25.0   16.2   20.7   22.0   16.2   20.7   22.0   86.4    330
 2002 355    14    0.0   14.1   15.2   30.8   61.6   0.07   27.1   14.0   20.7   22.6   14.0   20.7   22.6   86.4    330
 2002 356    15   63.0   14.1   15.2    9.5   19.0   0.71   28.9   18.6   23.8   25.3   18.6   23.8   25.3   86.4    330
 2002 357    16    0.0   14.1   15.2   12.6   25.2   0.62   18.3   11.6   15.0   16.0   11.6   15.0   16.0   86.4    330
 2002 358    17    0.0   14.1   15.2   26.7   53.4   0.19   23.2   11.6   17.5   19.2   11.6   17.5   19.2   86.4    330
 2002 359    18    0.0   14.1   15.2   31.6   63.2   0.04   27.2   12.2   19.8   22.0   12.2   19.8   22.0   86.4    330
 2002 360    19    0.0   14.1   15.2   31.8   63.6   0.03   30.1   15.6   23.0   25.1   15.6   23.0   25.1   86.4    330
 2002 361    20    0.0   14.1   15.2   31.4   62.8   0.05   34.0   17.6   25.9   28.3   17.6   25.9   28.3   86.4    330
 2002 362    21    0.0   14.1   15.1    9.1   18.2   0.72   27.2   21.4   24.3   25.2   21.4   24.3   25.2   86.4    330
 2002 363    22    0.0   14.0   15.1    9.1   18.2   0.72   28.6   20.9   24.8   25.9   20.9   24.8   25.9   86.4    330
 2002 364    23    3.0   14.0   15.1   15.1   30.2   0.54   28.2   18.7   23.5   24.9   18.7   23.5   24.9   86.4    330
 2002 365    24    0.0   14.0   15.1   10.8   21.6   0.67   24.7   18.2   21.5   22.4   18.2   21.5   22.4   86.4    330
 2003 001    25    0.0   14.0   15.1   18.8   37.6   0.43   26.1   18.4   22.3   23.4   18.4   22.3   23.4   86.4    330
 2003 002    26    0.0   14.0   15.1   22.7   45.4   0.31   26.1   17.5   21.9   23.1   17.5   21.9   23.1   86.4    330
 2003 003    27    0.0   14.0   15.1    9.9   19.8   0.70   25.1   17.5   21.4   22.5   17.5   21.4   22.5   86.4    330
 2003 004    28    0.0   14.0   15.1   30.4   60.8   0.07   29.6   18.4   24.1   25.7   18.4   24.1   25.7   86.4    330
 2003 005    29    0.0   14.0   15.1   28.7   57.4   0.12   31.3   16.4   24.0   26.7   16.4   24.0   26.7   86.4    330
 2003 006    30    0.0   14.0   15.1   30.9   61.8   0.05   27.2   16.5   21.9   23.9   16.5   21.9   23.9   86.4    330
 2003 007    31    0.0   14.0   15.1   31.3   62.6   0.04   29.7   14.7   22.3   25.1   14.7   22.3   25.1   86.4    330
 2003 008    32    9.8   14.0   15.0   29.9   59.8   0.08   30.6   14.8   22.8   25.7   14.8   22.8   25.7   86.4    330
 2003 009    33    4.0   13.9   15.0   25.3   50.6   0.22   30.0   19.8   25.0   26.9   19.8   25.0   26.9   86.4    330
 2003 010    34    0.0   13.9   15.0   11.6   23.2   0.64   27.8   20.8   24.3   25.6   20.8   24.3   25.6   86.4    330
 2003 011    35    1.0   13.9   15.0   23.6   47.2   0.27   30.0   17.6   23.9   26.2   17.6   23.9   26.2   86.4    330
 2003 012    36    0.0   13.9   15.0   31.3   62.6   0.04   29.9   16.1   23.1   25.6   16.1   23.1   25.6   86.4    330
 2003 013    37    0.0   13.9   15.0   30.7   61.4   0.05   29.5   13.3   21.5   24.5   13.3   21.5   24.5   86.4    330
 2003 014    38    0.0   13.9   15.0   30.5   61.0   0.06   31.2   16.2   23.8   26.5   16.2   23.8   26.5   86.4    330
 2003 015    39    0.0   13.9   14.9   27.2   54.4   0.16   31.7   18.7   25.3   27.7   18.7   25.3   27.7   86.4    330
 2003 016    40    0.0   13.8   14.9   27.7   55.4   0.14   31.8   20.2   26.1   28.2   20.2   26.1   28.2   86.4    330
 2003 017    41    0.0   13.8   14.9   27.3   54.6   0.15   33.7   19.9   26.9   29.4   19.9   26.9   29.4   86.4    330
 2003 018    42    0.0   13.8   14.9   28.5   57.0   0.11   27.7   17.1   22.5   24.4   17.1   22.5   24.4   86.4    330
 2003 019    43   38.0   13.8   14.9   25.6   51.2   0.20   31.9   14.9   23.5   26.6   14.9   23.5   26.6   86.4    330
 2003 020    44    0.0   13.8   14.8   20.4   40.8   0.36   27.8   19.7   23.8   25.3   19.7   23.8   25.3   86.4    330
 2003 021    45    0.0   13.8   14.8   28.4   56.8   0.11   30.0   17.5   23.8   26.1   17.5   23.8   26.1   86.4    330
 2003 022    46    3.6   13.7   14.8   15.6   31.2   0.51   30.5   20.0   25.3   27.2   20.0   25.3   27.2   86.4    330
 2003 023    47    0.0   13.7   14.8   27.7   55.4   0.13   26.6   17.6   22.1   23.8   17.6   22.1   23.8   86.4    330
 2003 024    48    0.0   13.7   14.8   29.2   58.4   0.08   27.9   11.5   19.8   22.7   11.5   19.8   22.7   86.4    330
 2003 025    49    0.0   13.7   14.7   26.5   53.0   0.16   29.7   16.4   23.1   25.5   16.4   23.1   25.5   86.4    330
 2003 026    50    0.0   13.6   14.7   29.3   58.6   0.07   30.1   14.9   22.5   25.3   14.9   22.5   25.3   86.4    330
 2003 027    51    0.0   13.6   14.7   26.8   53.6   0.15   30.2   14.0   22.1   25.1   14.0   22.1   25.1   86.4    330
 2003 028    52    0.0   13.6   14.7   29.3   58.6   0.07   31.8   15.8   23.8   26.7   15.8   23.8   26.7   86.4    330
 2003 029    53    0.0   13.6   14.6   28.4   56.8   0.10   32.0   18.3   25.2   27.7   18.3   25.2   27.7   86.4    330
 2003 030    54    0.0   13.6   14.6   31.6   63.2   0.00   35.2   19.2   27.2   30.1   19.2   27.2   30.1   86.4    330
 2003 031    55    0.0   13.5   14.6   29.2   58.4   0.07   36.2   20.2   28.2   31.1   20.2   28.2   31.1   86.4    330
 2003 032    56    0.0   13.5   14.6   20.9   41.8   0.33   32.1   21.1   26.6   28.6   21.1   26.6   28.6   86.4    330
 2003 033    57    0.0   13.5   14.5   27.6   55.2   0.11   35.9   19.7   27.8   30.7   19.7   27.8   30.7   86.4    330
 2003 034    58   41.0   13.5   14.5   12.2   24.4   0.61   32.1   20.0   26.0   28.2   20.0   26.0   28.2   86.4    330
 2003 035    59   57.6   13.4   14.5   11.4   22.8   0.63   30.8   19.9   25.3   27.3   19.9   25.3   27.3   86.4    330
 2003 036    60    0.0   13.4   14.4    9.0   18.0   0.71   24.8   20.0   22.4   23.3   20.0   22.4   23.3   86.4    330
 2003 037    61    0.0   13.4   14.4   24.6   49.2   0.20   33.0   20.0   26.5   28.8   20.0   26.5   28.8   86.4    330
 2003 038    62    0.0   13.4   14.4   14.1   28.2   0.54   27.9   20.9   24.4   25.6   20.9   24.4   25.6   86.4    330
 2003 039    63    0.0   13.3   14.4   19.4   38.8   0.36   30.0   21.0   25.5   27.1   21.0   25.5   27.1   86.4    330
 2003 040    64   26.5   13.3   14.3   17.5   35.0   0.42   30.0   21.9   25.9   27.4   21.9   25.9   27.4   86.4    330
 2003 041    65    2.5   13.3   14.3   16.4   32.8   0.46   29.1   21.1   25.1   26.5   21.1   25.1   26.5   86.4    330
 2003 042    66   23.1   13.2   14.3   10.7   21.4   0.65   26.5   20.4   23.4   24.5   20.4   23.4   24.5   86.4    330
 2003 043    67    0.0   13.2   14.2   26.4   52.8   0.12   28.4   20.2   24.3   25.7   20.2   24.3   25.7   86.4    330
 2003 044    68    0.0   13.2   14.2   27.1   54.2   0.10   29.1   18.1   23.6   25.5   18.1   23.6   25.5   86.4    330
 2003 045    69    0.0   13.2   14.2   27.2   54.4   0.09   30.2   17.5   23.8   26.0   17.5   23.8   26.0   86.4    330
 2003 046    70    8.0   13.1   14.1   22.7   45.4   0.24   31.9   17.3   24.5   27.1   17.3   24.5   27.1   86.4    330
 2003 047    71    0.0   13.1   14.1   22.0   44.0   0.26   22.2   13.7   17.9   19.4   13.7   17.9   19.4   86.4    330
 2003 048    72    0.0   13.1   14.1   27.9   55.8   0.06   27.4   11.3   19.3   22.1   11.3   19.3   22.1   86.4    330
 2003 049    73    0.0   13.0   14.0   27.8   55.6   0.05   29.6   12.4   20.9   23.9   12.4   20.9   23.9   86.4    330
 2003 050    74   18.2   13.0   14.0   12.5   25.0   0.57   20.7   12.6   16.6   18.0   12.6   16.6   18.0   86.4    330
 2003 051    75    0.0   13.0   14.0   25.3   50.6   0.13   21.7   11.8   16.7   18.4   11.8   16.7   18.4   86.4    330
 2003 052    76    0.0   12.9   14.0   25.2   50.4   0.13   24.6    8.5   16.4   19.2    8.5   16.4   19.2   86.4    330
 2003 053    77   59.0   12.9   13.9   13.5   27.0   0.53   22.6   13.8   18.1   19.7   13.8   18.1   19.7   86.4    330
 2003 054    78   77.0   12.9   13.9    7.8   15.6   0.73   20.7   15.1   17.9   18.8   15.1   17.9   18.8   86.4    330
 2003 055    79    8.0   12.9   13.9   16.8   33.6   0.41   26.9   18.5   22.6   24.1   18.5   22.6   24.1   86.4    330
 2003 056    80    0.0   12.8   13.8   27.0   54.0   0.05   30.8   15.3   22.9   25.6   15.3   22.9   25.6   86.4    330
 2003 057    81    0.0   12.8   13.8   23.2   46.4   0.18   33.6   19.3   26.3   28.8   19.3   26.3   28.8   86.4    330
 2003 058    82   31.5   12.8   13.8   21.8   43.6   0.23   34.0   21.0   27.4   29.6   21.0   27.4   29.6   86.4    330
 2003 059    83    0.0   12.7   13.7   10.6   21.2   0.62   27.3   20.5   23.8   25.0   20.5   23.8   25.0   86.4    330
 2003 060    84    0.0   12.7   13.7   10.1   20.2   0.64   25.0   20.3   22.6   23.4   20.3   22.6   23.4   86.4    330
 2003 061    85    8.5   12.7   13.7    7.5   15.0   0.73   24.3   20.2   22.2   22.9   20.2   22.2   22.9   86.4    330
 2003 062    86    0.0   12.6   13.6   18.3   36.6   0.34   27.8   19.0   23.3   24.8   19.0   23.3   24.8   86.4    330
 2003 063    87    0.0   12.6   13.6   25.4   50.8   0.08   29.4   15.4   22.2   24.6   15.4   22.2   24.6   86.4    330
 2003 064    88    0.0   12.6   13.6   17.7   35.4   0.35   30.4   20.2   25.2   26.9   20.2   25.2   26.9   86.4    330
 2003 065    89   19.8   12.5   13.5    7.4   14.8   0.73   23.8   21.6   22.7   23.0   21.6   22.7   23.0   86.4    330
 2003 066    90    7.0   12.5   13.5   12.4   24.8   0.54   28.5   21.6   25.0   26.1   21.6   25.0   26.1   86.4    330
 2003 067    91    1.5   12.5   13.5   10.2   20.4   0.62   28.3   21.5   24.8   26.0   21.5   24.8   26.0   86.4    330
 2003 068    92    3.0   12.4   13.4   10.8   21.6   0.60   29.2   22.4   25.7   26.8   22.4   25.7   26.8   86.4    330
 2003 069    93   13.0   12.4   13.4   11.2   22.4   0.58   26.2   21.9   24.0   24.7   21.9   24.0   24.7   86.4    330
 2003 070    94   32.3   12.4   13.4   12.0   24.0   0.55   27.3   19.4   23.2   24.5   19.4   23.2   24.5   86.4    330
 2003 071    95    0.0   12.3   13.3   14.9   29.8   0.43   22.6   13.1   17.7   19.3   13.1   17.7   19.3   86.4    330
 2003 072    96    0.0   12.3   13.3   17.1   34.2   0.35   22.1   11.1   16.4   18.2   11.1   16.4   18.2   86.4    330
 2003 073    97    0.0   12.3   13.3   23.0   46.0   0.12   25.3   11.1   17.9   20.3   11.1   17.9   20.3   86.4    330
 2003 074    98    0.0   12.2   13.2    7.0   14.0   0.73   21.7   17.2   19.4   20.1   17.2   19.4   20.1   86.4    330
 2003 075    99    0.0   12.2   13.2   19.7   39.4   0.23   24.9   16.9   20.8   22.1   16.9   20.8   22.1   86.4    330
 2003 076   100    0.0   12.2   13.2   24.1   48.2   0.06   25.6   11.1   18.1   20.5   11.1   18.1   20.5   86.4    330
 2003 077   101    0.0   12.1   13.1   23.7   47.4   0.07   27.2   10.1   18.3   21.1   10.1   18.3   21.1   86.4    330
 2003 078   102    7.0   12.1   13.1   23.1   46.2   0.08   29.7   11.1   20.0   23.1   11.1   20.0   23.1   86.4    330
 2003 079   103   44.0   12.1   13.0    9.3   18.6   0.63   21.4   13.7   17.4   18.7   13.7   17.4   18.7   86.4    330
 2003 080   104    0.0   12.0   13.0   22.9   45.8   0.08   19.8    9.1   14.2   16.0    9.1   14.2   16.0   86.4    330
 2003 081   105    0.0   12.0   13.0   22.2   44.4   0.10   22.3    7.4   14.5   17.0    7.4   14.5   17.0   86.4    330
 2003 082   106    0.0   12.0   12.9   21.7   43.4   0.12   24.2   11.4   17.5   20.1   11.4   17.5   20.1   86.4    330
 2003 083   107    0.0   11.9   12.9   22.0   44.0   0.10   24.0   13.2   18.4   20.5   13.2   18.4   20.5   86.4    330
 2003 084   108    0.0   11.9   12.9   18.5   37.0   0.23   23.9   13.5   18.5   20.5   13.5   18.5   20.5   86.4    330
 2003 085   109    0.0   11.9   12.8   17.6   35.2   0.27   25.0   14.8   19.7   21.7   14.8   19.7   21.7   86.4    330
 2003 086   110    0.0   11.8   12.8   19.4   38.8   0.19   28.1   16.0   21.8   24.2   16.0   21.8   24.2   86.4    330
 2003 087   111    0.0   11.8   12.8   20.4   40.8   0.14   29.8   14.1   21.6   24.7   14.1   21.6   24.7   86.4    330
 2003 088   112   35.0   11.8   12.7   11.3   22.6   0.52   28.4   19.4   23.7   25.5   19.4   23.7   25.5   86.4    330
 2003 089   113   18.0   11.7   12.7    6.3   12.6   0.73   20.1   15.2   17.5   18.5   15.2   17.5   18.5   86.4    330
 2003 090   114    0.0   11.7   12.7   17.7   35.4   0.24   20.8   14.0   17.2   18.6   14.0   17.2   18.6   86.4    330
 2003 091   115    0.0   11.7   12.7   21.0   42.0   0.09   21.6   12.1   16.6   18.5   12.1   16.6   18.5   86.4    330
 2003 092   116    0.0   11.6   12.6   19.8   39.6   0.13   21.2   10.5   15.6   17.7   10.5   15.6   17.7   86.4    330
 2003 093   117   12.0   11.6   12.6    6.1   12.2   0.73   18.7   13.2   15.8   16.9   13.2   15.8   16.9   86.4    330
 2003 094   118    0.0   11.6   12.6    8.1   16.2   0.64   18.6   12.9   15.6   16.7   12.9   15.6   16.7   86.4    330
 2003 095   119    0.0   11.5   12.5   18.6   37.2   0.17   21.0   12.6   16.6   18.2   12.6   16.6   18.2   86.4    330
 2003 096   120    0.0   11.5   12.5   18.0   36.0   0.19   20.7   11.5   15.8   17.6   11.5   15.8   17.6   86.4    330
 2003 097   121    0.0   11.5   12.5   18.7   37.4   0.15   23.7    9.3   16.1   18.9    9.3   16.1   18.9   86.4    330
 2003 098   122    0.0   11.4   12.4   20.2   40.4   0.07   24.1   10.4   16.9   19.5   10.4   16.9   19.5   86.4    330
 2003 099   123    0.0   11.4   12.4   18.6   37.2   0.14   24.0   11.2   17.2   19.7   11.2   17.2   19.7   86.4    330
 2003 100   124    0.0   11.4   12.4   19.8   39.6   0.08   18.8    5.9   12.0   14.5    5.9   12.0   14.5   86.4    330
 2003 101   125    0.0   11.4   12.3   14.2   28.4   0.33   15.1    5.6   10.1   11.9    5.6   10.1   11.9   86.4    330
 2003 102   126    0.0   11.3   12.3   17.5   35.0   0.17   16.8    7.3   11.8   13.6    7.3   11.8   13.6   86.4    330
 2003 103   127    0.0   11.3   12.3   19.4   38.8   0.07   20.4    4.0   11.7   14.8    4.0   11.7   14.8   86.4    330
 2003 104   128    0.0   11.3   12.2   19.2   38.4   0.07   25.0    5.4   14.6   18.3    5.4   14.6   18.3   86.4    330
 2003 105   129    0.0   11.2   12.2   18.7   37.4   0.09   26.0    7.8   16.3   19.8    7.8   16.3   19.8   86.4    330
 2003 106   130    0.0   11.2   12.2   18.4   36.8   0.10   26.0    8.7   16.8   20.1    8.7   16.8   20.1   86.4    330
 2003 107   131    5.8   11.2   12.1   13.8   27.6   0.32   27.0    9.2   17.5   20.9    9.2   17.5   20.9   86.4    330
 2003 108   132    0.0   11.1   12.1    6.2   12.4   0.69   19.3   15.4   17.2   18.0   15.4   17.2   18.0   86.4    330
 2003 109   133    0.0   11.1   12.1    9.8   19.6   0.51   17.8    9.9   13.6   15.1    9.9   13.6   15.1   86.4    330
 2003 110   134    0.0   11.1   12.1   18.2   36.4   0.08   21.6    7.0   13.8   16.6    7.0   13.8   16.6   86.4    330
 2003 111   135    0.0   11.0   12.0   17.8   35.6   0.09   23.1    8.7   15.4   18.1    8.7   15.4   18.1   86.4    330
 2003 112   136    0.0   11.0   12.0   17.9   35.8   0.08   27.0    7.5   16.6   20.2    7.5   16.6   20.2   86.4    330
 2003 113   137   18.8   11.0   12.0    5.2   10.4   0.73   23.6   17.7   20.4   21.5   17.7   20.4   21.5   86.4    330

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 12, 2016; 12:55:24

*RUN   4        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0198 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 2003 341     0    0.0   14.0   15.1   19.6   39.2   0.40   27.1   13.3   20.3   22.3   13.3   20.3   22.3   86.4    330
 2003 342     1    6.5   14.0   15.1   13.6   27.2   0.59   24.0   12.8   18.5   20.1   12.8   18.5   20.1   86.4    330
 2003 343     2    0.0   14.0   15.1   30.9   61.8   0.06   22.1   11.2   16.7   18.3   11.2   16.7   18.3   86.4    330
 2003 344     3    7.0   14.0   15.1   29.8   59.6   0.09   27.7    9.9   18.9   21.5    9.9   18.9   21.5   86.4    330
 2003 345     4    0.0   14.0   15.1   19.3   38.6   0.41   26.8   11.8   19.4   21.6   11.8   19.4   21.6   86.4    330
 2003 346     5    0.0   14.0   15.1   28.2   56.4   0.14   23.9    9.7   16.9   19.0    9.7   16.9   19.0   86.4    330
 2003 347     6    0.0   14.0   15.1   20.8   41.6   0.37   24.6   13.9   19.3   20.9   13.9   19.3   20.9   86.4    330
 2003 348     7    0.0   14.1   15.1   26.6   53.2   0.19   27.5   15.7   21.7   23.4   15.7   21.7   23.4   86.4    330
 2003 349     8   23.6   14.1   15.1   10.1   20.2   0.69   24.0   14.8   19.5   20.8   14.8   19.5   20.8   86.4    330
